subject,electrode_idx,model,mean_r2,std_r2,max_r2,min_r2,range_r2,best_alpha_mean,n_combinations,combinations,robust
7,131,GPT,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,132,GPT,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,133,GPT,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,134,GPT,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,135,GPT,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,136,GPT,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,137,GPT,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,138,GPT,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,139,GPT,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,140,GPT,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,141,GPT,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,142,GPT,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,124,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,125,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,126,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,129,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,130,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,131,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,132,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,133,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,134,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,135,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,136,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,137,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,138,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,139,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
7,140,T5,1.0,0.0,1.0,1.0,0.0,10.0,24,"[('overall', 'early', 'full_consolidation'), ('overall', 'middle', 'full_consolidation'), ('overall', 'late', 'full_consolidation'), ('overall', 'last', 'full_consolidation'), ('a', 'early', 'full_consolidation'), ('a', 'middle', 'full_consolidation'), ('a', 'late', 'full_consolidation'), ('a', 'last', 'full_consolidation'), ('v', 'early', 'full_consolidation'), ('v', 'middle', 'full_consolidation'), ('v', 'late', 'full_consolidation'), ('v', 'last', 'full_consolidation'), ('GS', 'early', 'full_consolidation'), ('GS', 'middle', 'full_consolidation'), ('GS', 'late', 'full_consolidation'), ('GS', 'last', 'full_consolidation'), ('GNS', 'early', 'full_consolidation'), ('GNS', 'middle', 'full_consolidation'), ('GNS', 'late', 'full_consolidation'), ('GNS', 'last', 'full_consolidation'), ('NGNS', 'early', 'full_consolidation'), ('NGNS', 'middle', 'full_consolidation'), ('NGNS', 'late', 'full_consolidation'), ('NGNS', 'last', 'full_consolidation')]",True
